Paper ID,Cluster Label,t-SNE Dim 1,t-SNE Dim 2,t-SNE Dim 3
8a2538b2701a50994766c2ec8c9eb6f3bb06379a,-1,4.6055117,5.597161,1.4367514
8a2643971c734858215b67709f38876210157469,-1,10.906005,2.5365665,-11.981329
8a312bbff9766cda29087057e057a5f6a20c645c,8,27.72473,0.26446572,-16.976278
8a40c739df5c6ab58f661c52d7a7b1013c1603b4,-1,4.047531,-0.043496814,3.3066957
8a4878ddcb5ccbcdf8fc91a717c447987e3f5368,56,-1.7569176,3.8047616,-9.898677
8a488515f062183d46c271b5a3923646dd6ccb18,26,-3.8915915,-29.842592,-0.5793927
8a4eae75b0d5bd5d050675197746d2a5346eb861,2,-15.161567,-24.599754,6.117734
8a65437f91f46209afe927e33e14aea3ed61e95e,36,13.095948,1.6906773,-8.332146
8a66a086546d557efc53d50c85ce66d4869d421e,46,9.360859,11.330112,-0.45449734
8a780a163a3c052baead30d532a1bafb62e33d3d,0,15.30773,7.3097334,-19.99122
8a79c1281aaf2b48708c83dd3dbc7a16334842ec,-1,5.722542,-16.00416,5.5775404
8a79c5f0df3f56cf1198fb4ad3d4e0ab3808e8bb,-1,-16.82893,-12.036564,-9.815361
8a808aaf9129e4333764a764c1b13216cb89b326,22,-5.352195,-14.772465,4.8441954
8a83cfafd8e809ef6b505212cbcd7e02ed565fff,25,-1.4599316,-19.505142,7.0965543
8a86786079c698665d8c586c45e5c416c36e3f63,66,-8.385422,9.66646,20.417511
8a8686df43186bd556ac3f2e1cfd73b009cf5168,-1,17.942654,1.5504366,-2.4956102
8a889f2c04b4690f672dab7bf8b253d3471bb95a,26,1.2301255,-22.811869,0.26095775
8a8b6e54f6eb69d350f6a6856c6cccea14b54f09,25,1.1097156,-20.730894,8.413551
8a93a729731886ffa8e2df72d77946272c36965b,14,29.911978,-12.482893,-0.50533247
8a985865b91d0a7293a239b1cfd53e9b3a06ad06,55,-27.827303,3.6935103,5.0464454
8a9c099240b8433ceee868f4067ee1506c37699e,-1,9.387516,27.258474,-4.6138735
8a9ea4e7e6fac67f4a31d75dc67d08a5e79c9670,-1,-10.941283,-8.80955,3.7399254
8aa4818d7cfbc75d23c1d46f3f818b74979026ce,40,2.7054374,-4.632486,-11.574701
8ab91e83ddfd6856d63d79e9e80a50e6f4b29aa2,-1,4.104659,13.26406,-5.054641
8ac088d5badfd37d395b0d0473ff8342dc502830,-1,-32.420063,1.7804809,-3.077073
8ad004f8beffba381b984d942dbe9e21c05fc393,-1,13.63406,-2.5110266,-1.837833
8adbb474ec6c3ac7642abd4336ebd8ef90596e11,26,-0.09992776,-23.91886,-0.08509506
8adf17c65b760d2ff6e4fb7610192e0068bf8a13,32,12.978485,-4.1196637,-1.9663764
8ae42acad9156cdd30e617c1ea2cad85b5fef1d0,37,-7.155025,-19.892101,-9.504315
8ae84ea2483c64423f467fcde3897ef356c0d10d,42,11.795466,-6.0764875,-17.111113
8af47cabd9c12893c728277b2a7345512ab15483,9,-2.2564585,-1.4927104,21.794428
8b061ca84a082993bc08009a3e311c5b343d5a06,-1,-1.9217901,12.448807,12.958715
8b1c4ed556114a4153db6edccb4ce91a185339da,15,-9.688235,6.534902,-20.470177
8b22bd720da9a114ab52ec9a6f52fd69006b4a8d,-1,8.21224,5.2264776,7.303092
8b41f8b201ba94f786dc5c4935dd22d1961ae95d,62,-1.5640473,-13.975725,1.7276887
8b4d24841d109b89dec7143a2aef5569e7442dc5,27,1.5515436,13.511469,14.270828
8b50f20d5873df79fc428828032914b816819c51,-1,-28.34283,-1.3398798,-5.8614736
8b5e618990307682c42f43a9d5e9971c7a30c7fe,-1,-17.229311,3.9527538,2.5245764
8b66ea13f2921414c95cc9b3432be907144970b8,29,6.2932367,-9.282768,-2.678224
8b684d057de069f1e11e363f17fb4cc0b2b90fa8,-1,-12.297412,10.26211,-1.1946433
8b6c951fde5fb9f13b6a2cbb10757d5c54ce730a,3,18.653292,2.0362976,13.938073
8b6dbb8520c2adbd602469df9ddfab36de516c1e,47,2.3243906,14.473772,2.89753
8b6ea52a77730d49c52b9e2f323ceaab90cc6de1,-1,-0.06931648,18.527325,-1.0184963
8b7b8ab7937feed9e02bafd67773b952ef4667e4,17,14.097484,9.291669,-1.6487482
8b8f29300701fa9360b8c6aa0bd38f333fc72460,26,-0.32936528,-29.067434,1.5429466
8b9b4c453df8a32d828ad7b397ecb362085057ad,61,-8.159038,-4.9801936,-8.413652
8bb1ac25930abf71eba2857745588c2f43a1635a,68,-2.4448867,-0.71132743,9.221778
8bb6391f989d704044dd3be1a0e3c14024452f85,49,1.8985246,28.460524,-3.7219718
8bd886a3afb0751d6c8b7142e8f8082ada91bf81,23,-22.207401,-10.100583,8.955487
8be2524ff1d169c58f52ab8663a250c4905c5e5d,-1,-4.4503884,-21.215641,-9.766523
8be6c857730c979b0e24323090ca04cd772d93b1,17,17.449898,6.1632047,1.1557112
8be7cc9ef5616d2c7d7aad78fb7261111ff3582b,61,-10.130317,-6.351299,-10.77329
8bf61c7acf756a26d6a449b470b3ddbfe9d24197,49,-0.0362275,21.860573,-6.884752
8c063369859476efebb81933f7f9d35124a23d09,-1,0.8821562,3.1319454,17.200151
8c28e491448d0e2667a489128f97802977ea9ca9,15,-16.353651,4.2956977,-22.755178
8c32ebaf370f9979d66dbee86901d4421e779eb4,-1,1.5928385,-8.602664,-12.509198
8c418f294546fd2a987f532de917b46ad7dae34b,-1,-10.639905,11.124743,-7.0524526
8c4f05c8c23fd9bbd00dade44638f2fefdb9c616,-1,9.100872,-18.03887,-11.703116
8c5ace413709a1776ab2c880f52faf18fb6f226a,31,21.600863,-15.112782,4.994238
8c61194cb976e49d568f2b920bca3b634323e218,-1,21.32892,-14.74351,-1.9445918
8c70497b7fbd83ffd62fc6317e8d9eecda9dd402,-1,14.006685,-21.180126,0.1804648
8c7b0ea9590339f9ab96475924e87b0f1ee47ce9,-1,-28.244001,2.1917706,-10.933608
8c93e4c0ad13741b1204c2dad7c4bb167991c3f0,13,28.173752,11.86303,2.6374242
8c98544076cf2e57cf91a9d146a213d2165aebde,-1,-14.116121,4.683,11.058548
8ca1b888c0d751ebbb583d56c8cfe7725d278605,49,0.49462196,20.724102,-7.9493623
8ca56d0a4828b05f46ad71d2b0648f8c5f99bf9e,53,-14.973212,2.284864,21.05758
8cb20f32f9f3b9acee26b39acb8c81a93af52173,23,-24.076235,-11.030257,6.954363
8cb73d2d90a6bd25bcdbca0297bf0c28d0952e68,-1,4.104659,13.26406,-5.054641
8cc81329bb6d6bd84da4de55e2882320dd7a91d8,10,-5.278113,-1.7520577,-21.168983
8cd2c15e1c6ffb2377c44a4612c2498af747cf84,14,25.854969,-10.197908,-3.6617079
8cdc506508cea87a744e237e0988ad60aeafc0cb,11,-5.606192,-8.775605,-15.989156
8ce39b196148b98cd53732e0e5e8f306cd308755,55,-22.429867,-2.340413,4.1592035
8cf1b4a7c9215fdcad8071dc1564a5bf55e7189c,55,-23.644499,3.5777798,2.9377847
8cf6e06328b7de6d9f697d6cb6a5d97e586803d6,49,6.0040307,28.570604,1.647285
8cff67f7d5f4f1000f86de1c6773e99c051815d1,-1,18.545258,-22.815866,-7.1101995
8d13fb2b450ff4de24f5a02929b25af311981b8a,54,-9.497631,3.9540808,12.374036
8d149310c7a66cb4f0ee07b3e1064f4115e43f3c,55,-21.946527,5.020626,5.0511785
8d16aef284cdba7c9a6ac8d0d257b0d67314dfd4,-1,14.654217,-9.283388,-2.1978722
8d1b63501ad5cf00a3a4d7767166b849dd62fbbc,-1,-1.3608671,23.889606,-7.541935
8d1e2cb81a53534d23f07d429627dec163ea2b63,-1,7.274323,2.2710948,-12.763229
8d29c620ec7712498379878aa14e4945c72f6054,28,8.391635,-19.364744,5.0067005
8d2edcd6069b89aabe69cdac1174f1ffe92ddea2,43,17.34132,20.920116,7.600277
8d3eea43b677faead4604523abd436a821f73051,59,-21.071133,10.183424,2.8090255
8d40e897e58eec3d9c29ecd30be6afb4d17b8433,-1,-1.126421,-14.917983,6.6653976
8d4e9bd07ff360850cf3e33c7831155cde1c378c,-1,2.564949,9.250267,-0.2917322
8d5a3e7ca14164007f680624f20bda1cda35e04b,39,-1.7650081,-12.872037,20.824984
8d6d32a7af9b86984e23989bb8d78b96b6e3d0c2,59,-8.127651,6.141189,7.8968534
8d784c6d1b5fa7531a4b5ff798cb6110cfdbca8d,-1,-25.642544,0.34434327,10.798526
8d7a1634193230b01a9545f2fc0077625fcce830,-1,-34.2057,3.8588126,-0.7027116
8d8d2599c6fbe1c3b5e1d6dcf56f912683995a81,-1,6.588964,-18.871641,6.764861
8d961c170f949590c61ae1a496f2b66cf909f990,-1,1.4390712,-12.279151,-19.176256
8d9b5546d7fc913e0447850f5845bf26a6017d85,-1,-19.847076,4.1104026,-13.357669
8d9d7bdea6a87cce7c38515cb3d9c75bdd58eed8,-1,-5.707968,-5.5922275,2.4976113
8da079cadae78be05e92415e732f86520d8840ef,-1,-12.526184,10.373675,11.727423
8dac607361c0289a7662bddfa50098794b2c95ff,-1,20.636564,-16.26795,-9.089637
8dcb11623acd2b015e8fdf5cb60d180c7f5c80bd,43,16.79681,24.649874,5.6634693
8dd407d37e0885162ce1f60dcc2e6f6b97342966,-1,-10.586646,2.2023454,0.9682146
8de1d60ad63186ef1ba063b7e3e26088c47e4cbc,-1,15.96469,-17.786106,-8.802494
8de5fcd9aaa4c54826006cbebe1ee525a20cb7e2,-1,-25.422585,-4.7879524,-6.8830185
8e16f76e18fdd2a5ab7b5e7b7bc5dc8278df78d4,5,9.791963,-0.012095795,21.451334
8e21f6b7c6c1a808d87a4b6e89d21267c3d43bc1,-1,-3.132466,-4.0039105,2.2412531
8e257b9cb0aee460f90c4e73e173efb7514e758e,15,-13.757032,-3.1844716,-18.784332
8e282e622b5fa736dc2fcd15f13153e041c524ad,49,-3.5905433,21.857315,1.242268
8e298ddec2ebf7e8f2fa762a0bd69dc13f1cff14,-1,6.6390343,-6.597268,3.6698716
8e2e5c841c927827ea442fd924db4f79b5826e6f,-1,1.9513038,-0.8410507,-2.0283434
8e39bc31124691f46cd39d68921b1dcc3a07e4ff,-1,0.57831246,7.9690347,-1.1370721
8e56c2ab31ba1af8abcb4164e91eba7062d8e75a,-1,1.7621233,20.687614,-2.6251495
8e5f7baf2c62ee7385d36d8c0e50f1acb5253fad,63,2.8636453,3.8438134,10.057942
8e6080ddb235f927d5bb05e5021ccddc662ccb9b,39,1.4472376,-13.052364,17.37056
8e7107590445645ba1ae8106526b3f071981fe83,-1,-11.717342,-20.189915,-10.655163
8e7145f04a2b628bac63c875d6db50061dedbb92,0,16.251486,8.550703,-19.391256
8e71d0731f5bf5cba4d928d0c5abd96b6ce8bcd0,8,25.167933,-0.68949574,-11.598338
8e77b51b5582b86a43da464cf8c44db2c1c5f5c8,-1,3.1915734,-15.789795,-12.530935
8e7fb76bdc42f4be9baa6227be391c03408d6e29,-1,-14.678544,4.9209895,11.345392
8e8c9b3b02b33791ea2319f532025be7f6510ecf,13,31.327358,2.4045203,2.627294
8e94c1442a29049579c39aeef044bafbdfdd5ff2,18,-19.615477,-3.9370058,11.038943
8e9a9be264cae1ddecc1a76a69225111259c6ca7,49,-6.0020437,19.250914,0.9704538
8e9b966625a0051590b8ee21d112553d91b21773,30,7.450173,-16.083916,-16.014324
8e9e32146c540f3e26a17eaf9ac19e7293a41b8c,4,-11.023814,-19.761057,14.125667
8ea16f1d0ba7593efc7af28b5a82fbfa34a56746,49,1.1782211,28.99466,-5.5032654
8eaa389d401e49e764ad316a1e850599fe2d4905,-1,4.7580853,-1.5063006,-15.3754635
8eafa4bb30be30b28a0eac3da94ba846739e5413,-1,9.101676,-0.6260859,-11.563842
8eb932ad1e1e8635ad2adf2230b9dd71b5d35373,-1,4.3413587,12.5245695,7.5343237
8ebd4ea9cb173cb9f2dca5a6ec3c2cc68702ac69,-1,12.711612,-6.249106,-18.416166
8ec784d577e54b2fa3becf54571de9c7f5d8ee9c,67,-2.9576519,-10.387229,5.089578
8ed37481728418f8267f56c5d17a25d3a49f19c4,59,-9.517094,5.7637706,7.6705766
8ee67ab14de90a6466be0e650f2bb182dd45d960,40,5.3175507,-6.521662,-7.0062056
8ef00ba8cdd27f0c1b10b9c0463bb4918ed4003b,-1,10.458623,13.937642,-7.3182526
8efae5774ce9980d43a065527c444bac5ac616ea,-1,-5.931608,-13.782672,19.895605
8f0b67bdbc71ff015e594ce4ff8b0e82347d4352,0,16.36723,7.0072618,-22.582853
8f18e489e436a52f735e0854c8953eb2a57a86c1,-1,6.4575467,-2.8744206,-0.23459455
8f435ce985fd9f3eec2a43e933f016ffc736a7af,24,15.483599,20.43652,-1.7872802
8f632805d3d29720c95a86977d1cae129d0e1db2,-1,-2.4513233,18.70874,-9.743458
8f6e87b08a176594147c1c73bece441251f20bcd,5,10.370402,1.6639923,20.13195
8f72b3c2533c54ff6afe212ad1a997f37e2a427a,-1,9.662976,22.104197,-4.710394
8f7bdb80031e10e1b00694764ec99f010f899d0d,-1,-23.753992,-7.9858365,12.034356
8f8126ae243c1e77523436d905e3e7ea5f958289,-1,8.528896,28.770845,-6.605171
8f8c15da5acda993d80572ed4a82752f50f6c86c,55,-23.56688,-0.8393277,3.021307
8f8f0a046330524a508e6837d4459b4647b27045,61,-6.3256173,-5.3551836,-7.4562573
8f8f71b0e23af198b587007627f8326e12060d03,-1,-21.296806,-6.872115,12.4159
8f960853e0ec2d7da7eca801f39d37e11e6f6f30,49,-2.8645024,21.282038,-6.024383
8f9a4df6db46098cda06f8f8d0b913d667763bd8,38,4.0733852,-18.301903,-16.185072
8fa5390cd9ce226afe60c3dcc0cfb06abe7be1fa,13,33.65084,2.5263054,2.2986846
8fb2ec237e8fc43c58bdc40c9ab8a1a8d08f8c64,49,-4.764704,19.788288,-1.094352
8fbb9b9a391a671b95d4b8bbbd0fed704745bd66,18,-25.35284,-2.342247,10.665067
8fbfbee8aaefe53c4938a8a5f3116d9ec5d7dcad,39,-6.109131,-8.405193,19.680714
8fc0b9fe3954b851c04b228acf6efc4bb0bb77f8,69,2.1485012,-1.1500156,0.1704018
8fd5e538d4f663b8b576efa28e385508b44d21e1,43,17.701094,21.41571,2.2001808
8fddd1a2514df8b8e8937bca18e6a100b1ef97b9,49,-1.1038889,22.253836,-1.3405495
8fe71002bd89affa32e8b4bf073ee2c5f80006f1,-1,4.4110537,-9.718817,-13.021325
8fefa23088f40d8f520fd6ae92c1635c34b4df77,34,19.693848,-19.80128,-3.3716292
8ff07ce9ff28d374cf4438eeda8a439025366da3,54,-10.191094,4.470264,15.609547
9004470ef1ce04d49f1da830828d378fedf355a7,4,-12.069727,-20.277086,13.393503
9007d7022de03d42c7737af25b278f045d1fc01e,35,14.868567,-20.352688,-4.419008
901aea8afc7efe0c9cb2e544cc5fd828d020356c,52,-11.739401,19.578566,-8.016091
9024755df747a5b84370dda9b5616dc56cc7eec0,59,-11.504102,5.393418,0.4209639
90263cc5bf0ca153048fa9eedcdfb90b68ae18ca,-1,-4.1777544,3.6868253,4.3533177
902b4e5b99c569957d8149ce85cb2f566db8a0c0,11,-4.9078836,-8.610254,-15.732679
902e086bf39efe1ba03d32def80aa6585773002f,49,0.49449232,21.177853,-7.430051
905d3b17d6ea7234ba534479ee36a554e0bd02c7,43,17.1019,21.90518,5.2165594
9063db3eb11b435742d297acfdfbb6a22ca21b3d,23,-22.582808,-8.16436,10.407435
906477877d5dbd5ae89219f0c67cd8665c9e5607,13,29.437723,6.046161,3.6972167
907a5b2baafb9d9d2d9fa5b308674080f448ebd4,41,9.404011,-9.052765,-10.026887
908c430587ae1ff2fda5600997596240b67bf21e,39,1.427892,-16.184816,15.669105
90921ae9ca7f9574e663b1ee343e8aa7e6e66b15,-1,-5.3694553,9.150446,4.0513787
90987786262f0adc9d32c7f5c3c1dc1fef0be4e4,-1,5.340215,-19.182484,-12.244853
90b6281d4eabf86e08aba6b014832e8de8486426,-1,4.068462,-4.7359,-12.096771
90c1a1e289412097343b54c38ecd41f03eb7dc31,15,-15.237948,-3.5144897,-21.430359
90c6fa50e5114b64aa4836f996ebbaf852bfbbe5,43,17.939995,20.425974,2.9375322
90c8da45d6985affd0dcf93636e3b3b237b66663,-1,20.474552,-4.6268673,-2.3320646
90d19dfed487b1dbb117af17694f2528622942fa,13,27.766565,9.155253,3.1730237
90d63daab8032d12e98b2070e5debe7c853cba87,62,-1.365196,-12.998514,3.40107
90d75f0548351eaa7ec7300a6baa62d6ca8a26ce,-1,20.036547,8.202166,-8.571469
90e53b40abdfba5539610bb10c90979ca4c4421b,8,29.393742,0.32298446,-17.297867
90edc53a82fda033be2bd1f7d954deb0126b93b1,-1,-18.717075,11.196439,12.01632
90fd1cf5ee4d4c68b51615892bce3c5265c4f120,40,-0.0296509,-6.4612503,-8.404809
910dfafe759cb559f0eed9d3ee1c8d476d9adfb6,13,32.923916,5.1455164,-1.4534276
911b312c4c4c9e518afa55fdd96364d65ca2cb38,-1,-5.8129425,4.7655344,13.400284
911f49bf0212e59b7e20704400b3d0342e185b3f,-1,11.792249,3.912004,-8.027211
9123909618b931d9adba69db1949446b09b08660,-1,-3.9846046,-9.127654,-1.2155399
9127b44dbbc0f29186fae9fb1af290834b379d5d,17,19.46877,8.685981,-0.9632931
9127befcbc451a710325f19ac94da3aa03334fe9,59,-21.940603,8.18129,1.0593449
9142611c972bcf4eb4a1b12f10925c5e085a9bf7,-1,16.121399,-11.332431,13.079828
915036db3a8372f306acaffad52338f42d386f30,13,33.82071,6.0794287,-0.032439817
9152bb2fea32f5b06caab8470bad4c48b71c2a31,-1,22.1348,-15.83333,-1.3753343
9158557fa96338895b089f03d0b928e611a26b65,-1,-2.5441456,-8.103874,14.549944
9165221edda45ec733299e0b2ade38ffc8a83c4d,31,21.08684,-15.711585,10.2936535
916c0b77f9ae83917de49aff22046091788c73d0,-1,-15.739397,12.631384,4.900635
917c6cd2021eedd4ba30326814cccfd22c4ada15,61,-9.969655,-8.24294,-9.863579
91903b0efd243fceb133f583a509450af7039d3d,-1,1.8418496,-9.3784,1.4909617
91b346114a5c92acfc9a3dca7c5af02140cc5539,40,1.830782,-6.0828424,-7.1874914
91bfeae2c18dc0f515fde29c7ca7c0e6ae8d2b21,-1,2.6896493,10.42045,-1.4264723
91d66b4afc5f2c64784889f195778e4adc59997c,23,-21.156317,-11.567547,7.5663857
91e0c41e22dbc492f781677544155bea786e11b2,31,22.244896,-16.894796,8.396347
91e7e5a12444506cec9b255b484ef702703793be,23,-18.766882,-9.539526,11.349112
91f1f094718b572e5f4f68fbf2eba1f1427e4388,63,5.8104696,5.562756,11.986326
920bd66320131cc6433d669d718539e2b85f435f,-1,24.986776,11.991098,-7.6581645
92131d0c735484eae67ccaf3f375d603d0565133,42,5.441843,-5.9700828,-15.349864
92139fb34e07a9c0f27ea493bdf18f7bb84dbde6,-1,1.0591499,17.81339,-4.053515
92260d0c86ec9ca2edbbcf3ca5ebe1a31bd0487f,8,25.914564,3.8007772,-13.613768
922e30527f53741beb1c214b2284e93fe5344f6a,-1,6.116788,-8.486929,5.1721616
92302dd9c1522e4972c2f847b2ea3fc01af3bd21,-1,-11.181243,-0.9045694,9.750675
9230bdbf3af19d0c0d3f812beb9855077873b355,43,17.399748,19.375639,4.4918637
923e7f5dcbb2babb7c51770bb963c163a1e04c2a,38,1.2526451,-15.450621,-15.097561
924bd5470457305979e15ec61cbe2480993d97a5,15,-16.825075,5.1436763,-17.47103
924ce0e23d42f5bb729b70206ad00bf78c9ebd79,36,17.99274,-2.259952,-5.3477426
9257270e9459ec9942f3edae73081c8e24c3b6f6,-1,-7.699241,2.0611763,1.156535
925a006f79def80132ff787168cee473d12f5f5e,-1,13.0430155,-5.247182,-19.215647
927b039996dac61a86e8a9746d3fb8c9ece6d03f,43,19.733816,20.130733,4.567857
928a9fea76e178898b4cd4bcff551393a280f6e9,-1,-20.164288,-1.3550237,-9.982699
9293831977d06b4c733f5530fe2cf0d871d8e79f,1,11.090906,14.254133,-17.047752
929dc9eb64751f2829ee5c970ca4b353c120b4bd,-1,-1.9728774,-3.589788,-2.931844
929e24d43c46db3930bc56e6572faa854f0c1292,-1,-18.98558,-3.479486,17.3344
92a500e910e5b3ddc175e597433d03ae6d8203bb,-1,-14.601866,17.94551,-9.311059
92a75b15436b11345600e224773f6621fd8ebabf,64,-3.7403975,1.4097265,-5.041061
92c26a5452b22962c090d9ed26e87055d7358c72,-1,-10.645518,22.190477,-8.141086
92c430b7ce20eb52f3b3a8156f82da620fb5c952,30,11.047953,-19.280464,-11.314883
92c70dfcdaaae56199f71f01ea89d6c26daae555,58,-15.352609,12.170849,14.070405
92d3b21a383e7937cc7e70bc0c1fbb4bf7c09b87,15,-10.425898,2.7139747,-15.388569
92d5bee1ce45b51bc0d6e3d77ca0c9d3432e1a38,21,-1.5566418,11.27643,-19.797966
92e0a267568a5ce363f5c9e1afb9c5039d0ac806,36,16.601921,-0.13660307,-9.983446
92e0bca20d54dcc78c1ce39c8cfdea5463fc5b30,-1,-9.500021,-3.11007,18.38568
92e7b87957f67805785cd3209feff05f6702b921,-1,10.237258,-10.220129,2.3095572
92f553ae3fcbecdcef8c2780596aab2fd78b3b17,-1,-8.56424,-0.076684944,19.825333
9306390815b98a95e7b0774b25b83bafb74780b7,-1,-15.383754,14.042551,7.185903
931cb08d27235c266cccf7f6a3d44029d9e472e0,33,12.009252,-15.723727,-1.4324384
932fc2047cf3c5af2ca3bad870139d5deae3cc7e,17,14.666162,7.5859165,-0.30329597
9350e0b1b8caba948694fe1ec38753a6f98d9371,21,0.6618559,10.389702,-20.28975
9354eb87a9d18dc3d00b2cec2497093884c307b7,62,-0.92371315,-14.361142,1.7689862
93603f30823aff777b9bc115bc05b02f06d5f5d5,-1,-10.19961,15.377876,8.085897
936d86a58231564c1fa989be0a6de9ca9088bb51,59,-25.116394,10.345797,-0.3286968
93814e389648b3779ddd5b84c9b5369d03e5fd43,59,-16.25583,2.3008523,2.9373116
938e66b979f81a59af7465d200d77e9ff2f5f693,-1,-1.424515,-0.71815246,4.0528016
939d3579db710fadbf0a108a54be5ecf1303be9b,66,-3.9823442,9.398489,16.984419
939eb20e558b8303e5a8447852e803e2d8cdc20a,40,3.7751346,-5.6576095,-8.91409
93b0337009ab17baf5969dd2c8e68b262eaff324,-1,-12.841688,-1.581833,-12.738773
93b4d38c78d9ed0788bd3fd3f08aa601230c6933,-1,-3.071509,2.7398152,10.345147
93b5f46e92ce82d549e89dabc1b1ebcb1b099915,-1,-4.7269177,-14.738199,6.9865274
93b6f7956c8fa85d1133c995c5d95bec9a4d51d4,-1,-10.773407,-9.487905,-10.809795
93b81e40ad379c52da2288dc3c230f9baebc5557,36,10.837729,1.3831459,-8.179724
93c306f60485d46975b49590eb08b71af3f7a20c,-1,-4.814339,-26.042261,4.636688
93c3e6037a5ff8698f4f6c5f5d65c537c5d04779,-1,18.225368,-14.476612,-4.96138
93c78c6279ec7eac4c94d0593ea3fe48d71bc17b,-1,-3.936667,-7.420522,-0.9677683
93c93df8b42d0e9ecd818d56d99a6df420e42fcf,-1,4.260839,-21.304365,-0.83784264
93f0b3b36edaa3f5b3c52926a838f185ffd9c657,-1,5.3831267,6.30014,-9.429744
93f52059b33a5c111477f116db11c352a77470c5,-1,-10.445101,11.425069,2.826669
93fb8ab6e30d58a0295f5acbac8e60225a4f2d94,68,-3.3980668,-3.642981,12.172611
93ff7541ac349097407bc5c0a10c665276ffb882,15,-14.677604,1.2291921,-13.432775
9402826f763eab0eeda905487114a90cea9fc4dc,26,-2.4463067,-24.264637,3.2643702
9408d65fb3ab3e908c6ebc67d27f957c8f4e4f72,57,-6.389572,14.695873,12.932668
9415ca564f4bd1ced5a69f11a338755658416c7c,12,-14.2693405,-15.66285,-1.7531984
9416f73274202f6f084f76a99e4987f726a5f347,-1,-23.096813,-1.0418768,-3.9947994
941b23794cda2c57311f31c2de846cff82244e7a,55,-23.9073,-5.2363043,3.7180247
942d634fe75d5125698868892f77413f319feae1,-1,-11.476738,-8.91256,-12.074181
944c08402b9349bcd40cfb41eb60b8e9aa23a63c,36,14.149049,1.8926569,-8.235583
944e15581608c7035b847955628654d66e7a6414,-1,-0.6954137,-0.041926146,-4.9521832
9452afb677418f09b62a4d5561c5c45246621ae1,42,11.985566,-3.7324033,-11.529857
945a3fdb34cf1acd1cf49481da1de98d5db1693c,-1,11.220326,13.11478,9.863736
94754068870580384de6a537e4396d29afeab4d4,-1,-7.3376293,22.654772,-0.578067
949cb6ad1bc10ac7b377e86798916ca412ff7911,8,27.810806,-0.28589123,-9.505234
949e70e40092e3b7f9141d19fc067fa2de970c89,19,10.740408,1.1876601,2.8574502
949f41f40364df6813b549128547d3b823022560,-1,-11.309798,-1.6482711,-24.85361
949f8897b72077aa0df713158e2da783050bc21d,-1,-14.900672,6.719803,19.201101
94b2845651a27933e7911d2eb07a9cf3fe9ace0c,-1,-5.663808,-15.13118,8.643884
94c427542aa75308ac3e306db3f5978ac5a5f2f4,-1,-9.300299,9.312373,-24.571281
94ca85604a8664e72ef8e2004509b6d5f7d2049d,-1,-25.573812,-9.349817,9.565087
94db8efb0f5d7c4bd8b35eec54c738930ea2b9a7,66,-4.1877775,9.369298,13.341323
94e395e689880e784eeba8781db157248e901fec,-1,-3.833645,-16.307562,18.621126
94eb9380fa551cadfb8894d21dd7f59e718abef6,13,31.377312,7.663829,4.0355268
94f594034b98538bab828d5cc166d528e89a8631,13,27.844265,2.2050025,-0.81278545
9506c6de99fb6b61eaadc33eae5b06f007d80d9d,-1,-11.836555,18.700108,-5.2701683
951278c19c624e7540a3edff54ac6d861927fd47,58,-14.811231,10.880015,13.838459
951eaa91176c53bc9f47b340927c4616db61b2c8,31,22.165382,-17.69221,2.252318
952ff88ef44b305756b905118dc83282a71d10cf,17,14.197871,7.7656207,6.039658
953e4a9f2ed950f47675bee7571f280425ab0d77,49,-1.0573204,19.979576,-3.0722446
954a4ef8f7fa6a4239cd28448dc1d3b7701ef3f1,0,17.147375,7.4482536,-18.236404
955190ce40f17b68fc16f1e2cfa92fb589e335e4,65,-7.38799,-5.0643167,7.172662
955a50da4dd3c38d0c812575743b638c858a07c2,-1,7.952719,-26.71683,-7.8445
9573f8d23de92fe3988d76c9dff4488f105a3af5,-1,-9.229635,4.7513022,2.4791257
95761b6684e87eb956c0e29119fd7367a4959af9,-1,4.7790804,-4.05991,10.767349
957e8141489b78d888613045823a475234a06073,-1,3.0756345,-15.5724125,-12.156103
9583ce9ec3040ed9bd31965420cf603c20ada92a,54,-11.272871,2.575419,13.99097
95854ab22f19d688ba482650665893af2ad21095,42,4.524596,-3.6980445,-14.083702
9585a090b4312ab5a1c3715bd0a24bba4f77fd50,55,-30.039053,-5.325425,1.7555083
9596d72329184692141372e6f7cf7d82ec38e985,48,11.732244,17.572762,1.0021753
959a2204cf0818e1f8017f3818857276cb861e64,-1,-8.81585,8.981143,-24.64658
95a3f39c691c08adf19092311022a2477a070f83,19,13.407071,-0.71526957,-0.4292373
95a7181808fe7b852c8759d11c7175c96d4ab1fa,36,12.058246,-1.8656183,-9.403388
95ab7de8a4ef81e9a9506e8578b428c7f69162d1,-1,12.98171,-21.906275,-3.940164
95ac7f3158bcae221ed2a0854b805e5782e681fc,-1,1.1260393,8.953081,3.700791
95b7b1c687b3639a13d5e5228bf1338a765294cd,65,-6.3172135,-2.9163535,7.2427425
95b8aeddcd5091141d40d0837449baf86f4d73ec,15,-21.343473,0.5503393,-16.968693
95c185866da67a85fbd794ef63d2e88ccde06fdc,-1,-12.664276,9.155163,-13.453438
95c532acc838f0c1aa1181e4c5e0f7def70961f6,15,-16.47319,4.324618,-23.081978
